date,return,loss,VaR,CVaR,exception,method
2021-08-19,0.0009246375011405651,-0.0009246375011405651,0.020049716262885507,0.02866755298798787,0,regime_weighted
2021-08-20,-0.0006005147459618122,0.0006005147459618122,0.019990467203742594,0.028667531326083302,0,regime_weighted
2021-08-23,0.0027162622106909123,-0.0027162622106909123,0.019931593310216583,0.028667527952277873,0,regime_weighted
2021-08-24,0.0007030722186892034,-0.0007030722186892034,0.01987234406533491,0.028667521499258292,0,regime_weighted
2021-08-25,-0.0031103764547720926,0.0031103764547720926,0.01981301240239216,0.02866751612794489,0,regime_weighted
2021-08-26,0.007412751679552558,-0.007412751679552558,0.019753473092530678,0.028667509524973055,0,regime_weighted
2021-08-27,-0.001554162551855265,0.001554162551855265,0.01969340984282438,0.028667512284133688,0,regime_weighted
2021-08-30,0.002072112636867838,-0.002072112636867838,0.01963352357056159,0.028667521956619056,0,regime_weighted
2021-08-31,-0.0008960884463844659,0.0008960884463844659,0.019574837093271288,0.028667547850467587,0,regime_weighted
2021-09-01,-0.0025770278924063333,0.0025770278924063333,0.019516790310660836,0.028667582621101438,0,regime_weighted
2021-09-02,-0.0028126687863211973,0.0028126687863211973,0.019458882541896427,0.0286676162421709,0,regime_weighted
2021-09-03,0.006608924428376309,-0.006608924428376309,0.019400759989201554,0.028667645062487267,0,regime_weighted
2021-09-06,0.001497845625820384,-0.001497845625820384,0.019341693714533658,0.02866766363786763,0,regime_weighted
2021-09-07,0.004098044684899333,-0.004098044684899333,0.019282601569175682,0.028667686573334388,0,regime_weighted
2021-09-08,0.0016536050934739003,-0.0016536050934739003,0.01922300674884081,0.028667705400151924,0,regime_weighted
2021-09-09,0.0024008000311892103,-0.0024008000311892103,0.019163334958062075,0.028667725273030582,0,regime_weighted
2021-09-10,0.0009247883201538282,-0.0009247883201538282,0.019103960171683733,0.028667759141102242,0,regime_weighted
2021-09-13,0.0017006763872811192,-0.0017006763872811192,0.01904429939059901,0.028667786282759324,0,regime_weighted
2021-09-14,-0.006317242438507737,0.006317242438507737,0.018984816881500954,0.028667817563719455,0,regime_weighted
2021-09-15,0.0011488579875235684,-0.0011488579875235684,0.01892508585111516,0.02866784862767655,0,regime_weighted
2021-09-16,-0.005378816040416059,0.005378816040416059,0.018865148899294346,0.02866787816199744,0,regime_weighted
2021-09-17,0.0031988143948148834,-0.0031988143948148834,0.018804867374944145,0.028667905799951515,0,regime_weighted
2021-09-20,-0.00023685510224295627,0.00023685510224295627,0.018744057620584537,0.028667922960111652,0,regime_weighted
2021-09-21,0.001707874494508736,-0.001707874494508736,0.01868354480235041,0.02866794546643779,0,regime_weighted
2021-09-22,0.0011304844131969916,-0.0011304844131969916,0.018622930140432228,0.028667969136191317,0,regime_weighted
2021-09-23,-0.002623745724297981,0.002623745724297981,0.018562114610089157,0.028667993153849287,0,regime_weighted
2021-09-24,-0.01372965792806144,0.01372965792806144,0.018501267957518035,0.02866802339134278,0,regime_weighted
2021-09-27,0.0006208181975028904,-0.0006208181975028904,0.018438031445028407,0.02866801239244225,0,regime_weighted
2021-09-28,0.0078997721973824,-0.0078997721973824,0.018374543064417513,0.02866799940672398,0,regime_weighted
2021-09-29,-0.0013737636965739698,0.0013737636965739698,0.018309869809146378,0.02866797161849676,0,regime_weighted
2021-09-30,0.0029772883560911702,-0.0029772883560911702,0.018245172257184014,0.028667946250368174,0,regime_weighted
2021-10-01,-0.008341569464023856,0.008341569464023856,0.01818002133371048,0.028667911761749713,0,regime_weighted
2021-10-04,0.0016960322976291113,-0.0016960322976291113,0.018114256671738525,0.028667875373615426,0,regime_weighted
2021-10-05,0.00015083640552579695,-0.00015083640552579695,0.01804844030648505,0.028667840071271173,0,regime_weighted
2021-10-06,0.0007633941439233636,-0.0007633941439233636,0.017982259435533422,0.028667796936921973,0,regime_weighted
2021-10-07,0.006027681877741642,-0.006027681877741642,0.017915777725521106,0.028667750289652155,0,regime_weighted
2021-10-08,0.002732807059386722,-0.002732807059386722,0.0178489742012938,0.028667706316062434,0,regime_weighted
2021-10-11,-0.006132778901737489,0.006132778901737489,0.017781852024364157,0.028667659969081327,0,regime_weighted
2021-10-12,0.004144952262479232,-0.004144952262479232,0.017714282488282804,0.02866760982579877,0,regime_weighted
2021-10-13,0.0015702371638578463,-0.0015702371638578463,0.01517436007340773,0.023006692349122622,0,regime_weighted
2021-10-14,0.002486946844160122,-0.002486946844160122,0.015164701389980188,0.023006562439540624,0,regime_weighted
2021-10-15,-0.0016257059965782284,0.0016257059965782284,0.015155038422202343,0.023006431811339528,0,regime_weighted
2021-10-18,-0.0028901362857378337,0.0028901362857378337,0.01514544760614168,0.023006297511027073,0,regime_weighted
2021-10-19,-0.0026341725262973327,0.0026341725262973327,0.01513618208961908,0.02300615297366359,0,regime_weighted
2021-10-20,-0.00464306896858662,0.00464306896858662,0.015126937064463714,0.023006007061467656,0,regime_weighted
2021-10-21,-0.015814700370491597,0.015814700370491597,0.015117682536087446,0.02300586125826013,1,regime_weighted
2021-10-22,0.0001980131596671807,-0.0001980131596671807,0.015739083368076633,0.021904903330087377,0,regime_weighted
2021-10-25,-0.0028832931336254413,0.0028832931336254413,0.015736396656352094,0.02190490194231365,0,regime_weighted
2021-10-26,-0.0009826713163324664,0.0009826713163324664,0.0157337042686086,0.021904900549890135,0,regime_weighted
2021-10-27,-0.0011862992711697319,0.0011862992711697319,0.01573102374581392,0.02190489917254967,0,regime_weighted
2021-10-28,0.004727401023304301,-0.004727401023304301,0.015728383957290162,0.021904897752871424,0,regime_weighted
2021-10-29,-0.003163170864589539,0.003163170864589539,0.015725722571492302,0.021904896333584594,0,regime_weighted
2021-11-01,0.009290484845248364,-0.009290484845248364,0.015723074814275793,0.021904894881132977,0,regime_weighted
2021-11-02,0.006954242456231623,-0.006954242456231623,0.015720357267432778,0.021904893501558588,0,regime_weighted
2021-11-03,0.003244622243409964,-0.003244622243409964,0.01571760586319065,0.02190489213543042,0,regime_weighted
2021-11-04,-0.0031025206563679224,0.0031025206563679224,0.015714859477359018,0.02190489073995525,0,regime_weighted
2021-11-05,0.012985391909527863,-0.012985391909527863,0.015712411542255438,0.02190488915729347,0,regime_weighted
2021-11-08,0.002204840262542258,-0.002204840262542258,0.015709849065488855,0.021904887696278942,0,regime_weighted
2021-11-09,0.0008479383476138189,-0.0008479383476138189,0.015707281880075558,0.02190488624786971,0,regime_weighted
2021-11-10,-0.0060662769872284455,0.0060662769872284455,0.01570509459968643,0.02190488437410698,0,regime_weighted
2021-11-11,-0.0017288709542777976,0.0017288709542777976,0.015702844523029807,0.021904882639588077,0,regime_weighted
2021-11-12,-0.007383141336632104,0.007383141336632104,0.015700587163512247,0.02190488090500442,0,regime_weighted
2021-11-15,-0.0020746461386525338,0.0020746461386525338,0.015698270947907378,0.021904879259652597,0,regime_weighted
2021-11-16,0.006581459185848856,-0.006581459185848856,0.015695969902399094,0.021904877543765893,0,regime_weighted
2021-11-17,0.00010846682403290772,-0.00010846682403290772,0.015693641338760313,0.021904875826584437,0,regime_weighted
2021-11-18,0.002953395137534951,-0.002953395137534951,0.01569131916747153,0.021904874083241613,0,regime_weighted
2021-11-19,0.002334533971923577,-0.002334533971923577,0.01568901308978038,0.021904872345349775,0,regime_weighted
2021-11-22,-0.006894580898811631,0.006894580898811631,0.015686696420539777,0.02190487061918072,0,regime_weighted
2021-11-23,0.014552805589214004,-0.014552805589214004,0.015684353583047834,0.02190486888460801,0,regime_weighted
2021-11-24,0.0025232514421904676,-0.0025232514421904676,0.01568185511055901,0.02190486730960743,0,regime_weighted
2021-11-25,-0.0028016688007002737,0.0028016688007002737,0.015679354002064848,0.021904865725071287,0,regime_weighted
2021-11-26,0.009568928500464981,-0.009568928500464981,0.01567685966950887,0.02190486409333141,0,regime_weighted
2021-11-29,0.004493181285482696,-0.004493181285482696,0.015674325887031212,0.02190486249825229,0,regime_weighted
2021-11-30,-0.0025278573451220413,0.0025278573451220413,0.015671774465300534,0.021904860914526758,0,regime_weighted
2021-12-01,0.002664888640401891,-0.002664888640401891,0.01566923559357777,0.021904859273531564,0,regime_weighted
2021-12-02,-0.0014170384482416185,0.0014170384482416185,0.015666688255813795,0.021904857632041034,0,regime_weighted
2021-12-03,0.0035317305405838974,-0.0035317305405838974,0.015664124871814827,0.021904856025891928,0,regime_weighted
2021-12-06,-0.014904003570879924,0.014904003570879924,0.015661549461380434,0.02190485442020834,0,regime_weighted
2021-12-07,-0.0027795829973483654,0.0027795829973483654,0.015658815534526662,0.021904852971983108,0,regime_weighted
2021-12-08,-0.005409175225498143,0.005409175225498143,0.015656096357599847,0.02190485149905772,0,regime_weighted
2021-12-09,0.0002678728066985469,-0.0002678728066985469,0.01565335102112963,0.0219048500461586,0,regime_weighted
2021-12-10,0.0017516900973152509,-0.0017516900973152509,0.015650619219730454,0.02190484856730995,0,regime_weighted
2021-12-13,-0.0039781745477437125,0.0039781745477437125,0.015647884378305547,0.02190484708503277,0,regime_weighted
2021-12-14,-0.0015431307424679118,0.0015431307424679118,0.01564513700715223,0.021904845595138625,0,regime_weighted
2021-12-15,0.0026430805563619065,-0.0026430805563619065,0.01564238134448996,0.021904844109864825,0,regime_weighted
2021-12-16,-0.004604318494093111,0.004604318494093111,0.01563962147064334,0.02190484260390488,0,regime_weighted
2021-12-17,0.0056572584706436075,-0.0056572584706436075,0.015636839065255606,0.021904841126496752,0,regime_weighted
2021-12-20,-0.0030033240703769507,0.0030033240703769507,0.015634264735538635,0.021904839181147214,0,regime_weighted
2021-12-21,0.002817673704740176,-0.002817673704740176,0.01563167740437235,0.021904837239948214,0,regime_weighted
2021-12-22,0.012431096506639094,-0.012431096506639094,0.015629122030757926,0.021904835258335326,0,regime_weighted
2021-12-23,0.0001376427290752425,-0.0001376427290752425,0.01562645698674802,0.02190483337521498,0,regime_weighted
2021-12-24,-0.01255120967194741,0.01255120967194741,0.015623790247876985,0.02190483148581443,0,regime_weighted
2021-12-27,-0.011236769238654768,0.011236769238654768,0.015621049870424267,0.021904829672565462,0,regime_weighted
2021-12-28,-0.0015082903165236467,0.0015082903165236467,0.015618219679813973,0.02190482793575584,0,regime_weighted
2021-12-29,-0.0028785975461102205,0.0028785975461102205,0.015615380943341833,0.02190482619841548,0,regime_weighted
2021-12-30,-0.0023677125464876825,0.0023677125464876825,0.015612537512663822,0.021904824440181894,0,regime_weighted
2021-12-31,0.0007113116355860464,-0.0007113116355860464,0.015609705963955988,0.021904822670334605,0,regime_weighted
2022-01-03,-0.004215372185631388,0.004215372185631388,0.015606880083016247,0.02190482086928136,0,regime_weighted
2022-01-04,0.002283734852793526,-0.002283734852793526,0.01537190213014037,0.02190481896059147,0,regime_weighted
2022-01-05,0.007450811125668429,-0.007450811125668429,0.015365061078975291,0.021904818553626294,0,regime_weighted
2022-01-06,-0.004743224677485976,0.004743224677485976,0.015358133963011913,0.02190481816283809,0,regime_weighted
2022-01-07,0.0007032229489959451,-0.0007032229489959451,0.015351174332514669,0.021904817773448115,0,regime_weighted
2022-01-10,-0.005542480032701091,0.005542480032701091,0.015344187036277691,0.021904817398262118,0,regime_weighted
2022-01-11,0.0014520765184602594,-0.0014520765184602594,0.015337167356940773,0.02190481701117164,0,regime_weighted
2022-01-12,0.000942069353119161,-0.000942069353119161,0.01533015754374926,0.021904816583163473,0,regime_weighted
2022-01-13,0.002964484957216824,-0.002964484957216824,0.015323146563338283,0.021904816155780042,0,regime_weighted
2022-01-14,-0.00023218278294310452,0.00023218278294310452,0.015316474651410903,0.02190481556852584,0,regime_weighted
2022-01-17,0.004189324366140493,-0.004189324366140493,0.015309788106168412,0.02190481497556312,0,regime_weighted
2022-01-18,0.0011064848904349099,-0.0011064848904349099,0.015303071142455578,0.02190481439022433,0,regime_weighted
2022-01-19,0.0002845499082980661,-0.0002845499082980661,0.015296338629520071,0.021904813802047146,0,regime_weighted
2022-01-20,-0.004479752833031022,0.004479752833031022,0.015289580749323923,0.021904813227942105,0,regime_weighted
2022-01-21,-0.010868686167627163,0.010868686167627163,0.015282761421877913,0.021904812714840623,0,regime_weighted
2022-01-24,0.0008537525138914621,-0.0008537525138914621,0.015275783769164827,0.021904812232581963,0,regime_weighted
2022-01-25,-0.004533594676490974,0.004533594676490974,0.015268968897890013,0.02190481161880184,0,regime_weighted
2022-01-26,0.00026335948305872275,-0.00026335948305872275,0.015262177326574918,0.021904810996178508,0,regime_weighted
2022-01-27,0.0010170617200941773,-0.0010170617200941773,0.01525547030813199,0.021904810241250253,0,regime_weighted
2022-01-28,0.005833411579456788,-0.005833411579456788,0.01524876028000731,0.021904809473623707,0,regime_weighted
2022-01-31,-0.0013450269819083142,0.0013450269819083142,0.015242263632388713,0.021904808600570536,0,regime_weighted
2022-02-01,-0.0036449906841265313,0.0036449906841265313,0.015235694617793935,0.021904807818517166,0,regime_weighted
2022-02-02,0.0012831224146810714,-0.0012831224146810714,0.015229099541070648,0.021904807034557987,0,regime_weighted
2022-02-03,0.004276255716545739,-0.004276255716545739,0.015222532013585147,0.021904806232960497,0,regime_weighted
2022-02-04,-0.0030596155399770916,0.0030596155399770916,0.015215906348107511,0.02190480545598679,0,regime_weighted
2022-02-07,-0.004446663784326724,0.004446663784326724,0.015209348043074266,0.02190480462942762,0,regime_weighted
2022-02-08,0.001296607118291921,-0.001296607118291921,0.015202662591267865,0.021904803936363206,0,regime_weighted
2022-02-09,0.0029083572143826244,-0.0029083572143826244,0.015196025228628363,0.021904803226742573,0,regime_weighted
2022-02-10,0.00222750670310922,-0.00222750670310922,0.015189346824691901,0.02190480253194682,0,regime_weighted
2022-02-11,-0.002535531295238774,0.002535531295238774,0.015182630956383836,0.02190480187235388,0,regime_weighted
2022-02-14,-0.01260244284342545,0.01260244284342545,0.015175901722882704,0.021904801210495834,0,regime_weighted
2022-02-15,0.009737370723932099,-0.009737370723932099,0.015168938342333904,0.021904800672421926,0,regime_weighted
2022-02-16,-0.0036455163186474722,0.0036455163186474722,0.015162190767256957,0.02190480001329358,0,regime_weighted
2022-02-17,-0.0029391279300906904,0.0029391279300906904,0.015155453802465652,0.021904799314913646,0,regime_weighted
2022-02-18,-0.003825747021642915,0.003825747021642915,0.015148802958157457,0.021904798467847063,0,regime_weighted
2022-02-21,0.00022670077572013557,-0.00022670077572013557,0.015142314706834208,0.02190479754376679,0,regime_weighted
2022-02-22,0.000682558900780354,-0.000682558900780354,0.015135860932399358,0.021904796598713347,0,regime_weighted
2022-02-23,0.00146156615849477,-0.00146156615849477,0.015129403192439371,0.021904795634462283,0,regime_weighted
2022-02-24,0.0010727516077847408,-0.0010727516077847408,0.01512294598775737,0.021904794658667157,0,regime_weighted
2022-02-25,-0.0041243600234631165,0.0041243600234631165,0.015116459292810493,0.02190479369280429,0,regime_weighted
2022-02-28,-0.011920344526480628,0.011920344526480628,0.015109974691488424,0.02190479271926324,0,regime_weighted
2022-03-01,0.004403830349795401,-0.004403830349795401,0.015103617754989444,0.021904791683855354,0,regime_weighted
2022-03-02,-0.0006818899444689751,0.0006818899444689751,0.015097179289987203,0.021904790690086683,0,regime_weighted
2022-03-03,0.0009398986384936478,-0.0009398986384936478,0.015090764032399647,0.021904789680286873,0,regime_weighted
2022-03-04,-0.0018645465881567975,0.0018645465881567975,0.015084309054627671,0.021904788697949856,0,regime_weighted
2022-03-07,-0.012781039232804879,0.012781039232804879,0.015077848291488172,0.021904787710372336,0,regime_weighted
2022-03-08,-0.0045766746556131265,0.0045766746556131265,0.015071106481502578,0.0219047868381036,0,regime_weighted
2022-03-09,0.0006087852298212325,-0.0006087852298212325,0.015064323445676146,0.021904785974652063,0,regime_weighted
2022-03-10,-0.00030257588900033913,0.00030257588900033913,0.015057528924424898,0.021904785121805187,0,regime_weighted
2022-03-11,-0.01008689943320622,0.01008689943320622,0.015050749151624748,0.0219047842464347,0,regime_weighted
2022-03-14,-0.0019673983443994248,0.0019673983443994248,0.015043526613128853,0.02190478388126407,0,regime_weighted
2022-03-15,-0.0005346215537055387,0.0005346215537055387,0.015036286474038499,0.02190478351782469,0,regime_weighted
2022-03-16,0.001555803519087748,-0.001555803519087748,0.015029058076971299,0.02190478314154982,0,regime_weighted
2022-03-17,-0.0027065572544460624,0.0027065572544460624,0.015022167948288716,0.021904782628993782,0,regime_weighted
2022-03-18,0.002816325055674858,-0.002816325055674858,0.015015262184777868,0.021904782114878705,0,regime_weighted
2022-03-21,0.004113885442545751,-0.004113885442545751,0.015008572376881888,0.021904781499174554,0,regime_weighted
2022-03-22,-0.003144933348791624,0.003144933348791624,0.015002024870749064,0.021904780822632686,0,regime_weighted
2022-03-23,-0.0011973768767308674,0.0011973768767308674,0.014995465648763917,0.021904780129691184,0,regime_weighted
2022-03-24,-0.0014307951984660603,0.0014307951984660603,0.014988876319039801,0.02190477946025856,0,regime_weighted
2022-03-25,-0.0006712052672002475,0.0006712052672002475,0.014982297607633933,0.02190477875724551,0,regime_weighted
2022-03-28,0.0008108658273135777,-0.0008108658273135777,0.014975685177969761,0.021904778081260325,0,regime_weighted
2022-03-29,0.0006515051305089429,-0.0006515051305089429,0.014968918621481827,0.02190477759787962,0,regime_weighted
2022-03-30,-0.003510363460385255,0.003510363460385255,0.014962151275596958,0.021904777108319468,0,regime_weighted
2022-03-31,-0.0010429039819386929,0.0010429039819386929,0.014955496973995985,0.02190477658960416,0,regime_weighted
2022-04-01,-0.004090136731564908,0.004090136731564908,0.01494885908931585,0.02190477605484699,0,regime_weighted
2022-04-04,0.0019047381434204027,-0.0019047381434204027,0.01494219468806321,0.021904775519680973,0,regime_weighted
2022-04-05,0.005026141658583391,-0.005026141658583391,0.014935507415733842,0.0219047750136614,0,regime_weighted
2022-04-06,0.0007505203298216626,-0.0007505203298216626,0.014928692119608922,0.021904774582842863,0,regime_weighted
2022-04-07,-0.0010473329068390147,0.0010473329068390147,0.01492186069081931,0.021904774150630458,0,regime_weighted
2022-04-08,-0.00516949039657521,0.00516949039657521,0.014915050017693901,0.02190477370272839,0,regime_weighted
2022-04-11,-0.0034022586824146175,0.0034022586824146175,0.014908174272931713,0.021904773280093624,0,regime_weighted
2022-04-12,-0.004077466330812058,0.004077466330812058,0.014903336106284764,0.020263241946098867,0,regime_weighted
2022-04-13,0.013547431159623226,-0.013547431159623226,0.014901617702142139,0.02026325192525135,0,regime_weighted
2022-04-14,-0.0013473252849438755,0.0013473252849438755,0.014899767246594064,0.020263257724729644,0,regime_weighted
2022-04-15,-0.0026744707533422093,0.0026744707533422093,0.014897919300677045,0.020263263861150092,0,regime_weighted
2022-04-18,0.00165914404474448,-0.00165914404474448,0.014896105306659758,0.020263270079563488,0,regime_weighted
2022-04-19,-0.0027152389392190008,0.0027152389392190008,0.014894258381307847,0.020263273431254735,0,regime_weighted
2022-04-20,0.014126250084990194,-0.014126250084990194,0.01489241244564781,0.020263276994520067,0,regime_weighted
2022-04-21,0.0011441519633370687,-0.0011441519633370687,0.01489042513578735,0.020263275419456137,0,regime_weighted
2022-04-22,0.005254596998931345,-0.005254596998931345,0.014888616724622161,0.020263293628424335,0,regime_weighted
2022-04-25,-0.00526461504312259,0.00526461504312259,0.014886807210505917,0.020263311946954028,0,regime_weighted
2022-04-26,0.06131296300540889,-0.06131296300540889,0.014884980930297779,0.020263329840931734,0,regime_weighted
2022-04-27,-0.0015327259768489758,0.0015327259768489758,0.014881685421638693,0.020263298914827924,0,regime_weighted
2022-04-28,-0.0013278970026291417,0.0013278970026291417,0.014878384172697632,0.020263268314006683,0,regime_weighted
2022-04-29,-0.004777320177924049,0.004777320177924049,0.014875086454778027,0.020263238672650882,0,regime_weighted
2022-05-02,0.0038890471842856025,-0.0038890471842856025,0.01487177540421764,0.020263208807295447,0,regime_weighted
2022-05-03,-0.0006371744165882084,0.0006371744165882084,0.014868459886858388,0.02026317916613389,0,regime_weighted
2022-05-04,-4.265967462132075e-05,4.265967462132075e-05,0.014865140400200915,0.020263149988469776,0,regime_weighted
2022-05-05,-0.0003856454887187745,0.0003856454887187745,0.014861814436078622,0.020263120862399495,0,regime_weighted
2022-05-06,0.00483992306071271,-0.00483992306071271,0.014858479791456138,0.020263091627608473,0,regime_weighted
2022-05-09,-0.003310406663787173,0.003310406663787173,0.014855142543705699,0.020263063299785628,0,regime_weighted
2022-05-10,0.0027732297672860206,-0.0027732297672860206,0.014851844167433787,0.020263036540331573,0,regime_weighted
2022-05-11,0.0007632074321323756,-0.0007632074321323756,0.014848560816893239,0.02026301042856656,0,regime_weighted
2022-05-12,-0.00160126762558411,0.00160126762558411,0.014845267224257358,0.0202629837643353,0,regime_weighted
2022-05-13,-0.0035475058129451524,0.0035475058129451524,0.014841914348536113,0.02026295161000553,0,regime_weighted
2022-05-16,-0.0011419870583818023,0.0011419870583818023,0.014838558090977247,0.020262919935469293,0,regime_weighted
2022-05-17,0.0027811502088113432,-0.0027811502088113432,0.01483519289461924,0.020262888268408295,0,regime_weighted
2022-05-18,-0.00812669050893356,0.00812669050893356,0.014831805352434179,0.020262855279502147,0,regime_weighted
2022-05-19,-0.00010053159040749702,0.00010053159040749702,0.014828385760096575,0.02026282143977353,0,regime_weighted
2022-05-20,-0.002044905040775675,0.002044905040775675,0.014824958057508981,0.02026278763925445,0,regime_weighted
2022-05-23,-0.013454164913153282,0.013454164913153282,0.014821526245681777,0.020262753990596634,0,regime_weighted
2022-05-24,-0.004229244491397486,0.004229244491397486,0.014818077960686411,0.02026272042165836,0,regime_weighted
2022-05-25,-0.006777250233323046,0.006777250233323046,0.014814622415114394,0.02026268704851213,0,regime_weighted
2022-05-26,-0.004198695314089423,0.004198695314089423,0.014811147762152506,0.020262653640312215,0,regime_weighted
2022-05-27,-0.004747641062141148,0.004747641062141148,0.014807663180703623,0.020262620482309854,0,regime_weighted
2022-05-30,0.000622392564138578,-0.000622392564138578,0.014804166220904986,0.020262587367647095,0,regime_weighted
2022-05-31,0.004735589296239767,-0.004735589296239767,0.014800713368760638,0.02026255602633514,0,regime_weighted
2022-06-01,-0.0024844223711385613,0.0024844223711385613,0.014797252451479519,0.0202625246994781,0,regime_weighted
2022-06-02,0.00510927117005037,-0.00510927117005037,0.014793780747665722,0.02026249333393568,0,regime_weighted
2022-06-03,-0.003622653183182583,0.003622653183182583,0.01479029208806436,0.020262461652056286,0,regime_weighted
2022-06-06,0.0017731716647864596,-0.0017731716647864596,0.014786824684897434,0.020262430920422323,0,regime_weighted
2022-06-07,-0.0017146993493513504,0.0017146993493513504,0.01478335040500515,0.02026240029013762,0,regime_weighted
2022-06-08,0.007587535488774345,-0.007587535488774345,0.014779867558462096,0.020262369774393583,0,regime_weighted
2022-06-09,-0.00043592985913066477,0.00043592985913066477,0.014776359015285267,0.020262338658263976,0,regime_weighted
2022-06-10,-0.00853675121569294,0.00853675121569294,0.014772845485334146,0.020262307715868812,0,regime_weighted
2022-06-13,0.014101328067845871,-0.014101328067845871,0.014769297480806255,0.020262275926871798,0,regime_weighted
