,return,loss,rolling_vol,regime
2020-02-04,-0.003571295488569277,0.003571295488569277,0.009393617360757474,stress
2020-02-05,-8.854799967233732e-05,8.854799967233732e-05,0.009394405313614315,stress
2020-02-06,0.005937800239179976,-0.005937800239179976,0.009415812366759532,stress
2020-02-07,-0.0006661081973263649,0.0006661081973263649,0.009402219534592741,stress
2020-02-10,-0.0006892379011952897,0.0006892379011952897,0.009401114350795001,stress
2020-02-11,-0.004261524417042089,0.004261524417042089,0.009381363246422714,stress
2020-02-12,0.004896401169421384,-0.004896401169421384,0.009343853707930776,stress
2020-02-13,0.0018581815281498728,-0.0018581815281498728,0.009336917698933009,stress
2020-02-14,-0.0041683148228954985,0.0041683148228954985,0.009342641459479632,stress
2020-02-17,0.00044537515673032747,-0.00044537515673032747,0.009226697002620536,stress
2020-02-18,0.005795996270895409,-0.005795996270895409,0.00918744604918959,stress
2020-02-19,-0.009551882827851885,0.009551882827851885,0.009233255105945306,stress
2020-02-20,0.004486785653217116,-0.004486785653217116,0.009260207790973978,stress
2020-02-21,-0.006000124768939138,0.006000124768939138,0.009248921039998696,stress
2020-02-24,0.005993450128950469,-0.005993450128950469,0.009295543640584571,stress
2020-02-25,0.01039762711935379,-0.01039762711935379,0.009339850076518687,stress
2020-02-26,0.00014138384082254025,-0.00014138384082254025,0.008868814808722352,stress
2020-02-27,0.0012064690398333243,-0.0012064690398333243,0.008860187285388158,stress
2020-02-28,-0.012374644998797115,0.012374644998797115,0.008811503171757823,stress
2020-03-02,-0.0014785478862559462,0.0014785478862559462,0.008803327063811409,stress
2020-03-03,0.00512845123038007,-0.00512845123038007,0.008566719180057053,stress
2020-03-04,-0.0038468027799943754,0.0038468027799943754,0.008568154857675862,stress
2020-03-05,-0.0002566846532324652,0.0002566846532324652,0.008469773620885105,stress
2020-03-06,-0.01322995185729901,0.01322995185729901,0.008610434057293804,stress
2020-03-09,0.007530074594364325,-0.007530074594364325,0.008682115474914504,stress
2020-03-10,0.0051283471668595254,-0.0051283471668595254,0.008716751637933107,stress
2020-03-11,-0.008000421993489664,0.008000421993489664,0.008623620135641705,stress
2020-03-12,-0.00013593659996596552,0.00013593659996596552,0.008599521602858384,stress
2020-03-13,0.009192214534195954,-0.009192214534195954,0.008687241910751214,stress
2020-03-16,0.00024259788158950655,-0.00024259788158950655,0.008687954068308364,stress
2020-03-17,0.0036411578418150807,-0.0036411578418150807,0.008700689244378682,stress
2020-03-18,-0.011260823689940878,0.011260823689940878,0.008796759083455988,stress
2020-03-19,-0.0007027488123417905,0.0007027488123417905,0.008788702473786497,stress
2020-03-20,0.004845539267358387,-0.004845539267358387,0.008786296692085301,stress
2020-03-23,0.0102125568892052,-0.0102125568892052,0.008893778795127335,stress
2020-03-24,0.0016261191470097333,-0.0016261191470097333,0.00889736103258729,stress
2020-03-25,-0.0026647778705771222,0.0026647778705771222,0.008817102999815665,stress
2020-03-26,0.0031540196418287977,-0.0031540196418287977,0.008828981219509584,stress
2020-03-27,0.0026391032897643612,-0.0026391032897643612,0.008832479680029455,stress
2020-03-30,-0.004628825958126324,0.004628825958126324,0.008834107792626146,stress
2020-03-31,-0.0014891193864470052,0.0014891193864470052,0.008830410881762863,stress
2020-04-01,-0.005398945869460466,0.005398945869460466,0.008839832317470597,stress
2020-04-02,0.0013549156059776617,-0.0013549156059776617,0.008833770986563549,stress
2020-04-03,0.005465475955919172,-0.005465475955919172,0.008869834604603714,stress
2020-04-06,0.0016203849388651153,-0.0016203849388651153,0.008855884591550652,stress
2020-04-07,0.007132298989123334,-0.007132298989123334,0.008904952885459168,stress
2020-04-08,-0.0011399009310143916,0.0011399009310143916,0.008863254269038197,stress
2020-04-09,0.02811139620953347,-0.02811139620953347,0.009594889702004294,stress
2020-04-10,-0.002025167392159365,0.002025167392159365,0.009596694195134843,stress
2020-04-13,-5.727181754599993e-06,5.727181754599993e-06,0.009593818682505133,stress
2020-04-14,-0.005124755270913777,0.005124755270913777,0.00960903212637831,stress
2020-04-15,-0.0008973497088196915,0.0008973497088196915,0.009606756036086078,stress
2020-04-16,0.0001022832291483454,-0.0001022832291483454,0.00957709506502435,stress
2020-04-17,0.004220928648146927,-0.004220928648146927,0.009594465079531395,stress
2020-04-20,0.0003825940934348609,-0.0003825940934348609,0.00959477713592734,stress
2020-04-21,-0.00775458299483049,0.00775458299483049,0.009643841292107285,stress
2020-04-22,-0.004496224128403259,0.004496224128403259,0.009615768119184045,stress
2020-04-23,0.0076340372687408245,-0.0076340372687408245,0.009664437452811172,stress
2020-04-24,-0.015381537791189465,0.015381537791189465,0.0098543825348583,stress
2020-04-27,0.0033796372236505035,-0.0033796372236505035,0.006756625774663762,normal
2020-04-28,0.007780111286068336,-0.007780111286068336,0.006802964931812427,normal
2020-04-29,-0.0029302015580840736,0.0029302015580840736,0.006817475568940001,normal
2020-04-30,0.0028070498465056957,-0.0028070498465056957,0.006787210106129083,normal
2020-05-01,-0.006215264747324762,0.006215264747324762,0.006840504227794926,normal
2020-05-04,0.008600325184434035,-0.008600325184434035,0.006920688908428863,normal
2020-05-05,-0.0005091450907230125,0.0005091450907230125,0.006893567438623162,normal
2020-05-06,0.0013338814152123789,-0.0013338814152123789,0.006871165336634325,normal
2020-05-07,-0.0028473411558560305,0.0028473411558560305,0.006882616765205849,normal
2020-05-08,0.0046423006067276154,-0.0046423006067276154,0.006876320812318307,normal
2020-05-11,0.0024467658980623906,-0.0024467658980623906,0.006880408851159565,normal
2020-05-12,0.0014589449870856981,-0.0014589449870856981,0.006847962392725741,normal
2020-05-13,-0.0018214551552318383,0.0018214551552318383,0.0067260967308590365,normal
2020-05-14,-0.009098267270387662,0.009098267270387662,0.0068240738100039935,normal
2020-05-15,-0.012086031349466503,0.012086031349466503,0.006965546588126843,normal
2020-05-18,0.002914930999810838,-0.002914930999810838,0.006934635493438116,normal
2020-05-19,0.01796012019740315,-0.01796012019740315,0.007185267405279585,stress
2020-05-20,0.004195193318592404,-0.004195193318592404,0.007201478983750576,stress
2020-05-21,-0.00034466699818967294,0.00034466699818967294,0.007201701637314133,stress
2020-05-22,-0.0013114569541702718,0.0013114569541702718,0.007005997791464065,stress
2020-05-25,0.00494546811546261,-0.00494546811546261,0.007021778816699857,stress
2020-05-26,0.004165058608225344,-0.004165058608225344,0.007012740162635159,stress
2020-05-27,-0.0014345217712204213,0.0014345217712204213,0.00699280072979278,stress
2020-05-28,0.0061627485930950375,-0.0061627485930950375,0.0070254765085464395,stress
2020-05-29,0.0011888486130316109,-0.0011888486130316109,0.006776079372603708,normal
2020-06-01,0.004336255704797669,-0.004336255704797669,0.006737480273519217,normal
2020-06-02,0.003364312340893884,-0.003364312340893884,0.006723387429984388,normal
2020-06-03,-0.0034483054831138484,0.0034483054831138484,0.006644645486472611,normal
2020-06-04,-7.082659641584411e-05,7.082659641584411e-05,0.006644439701672535,normal
2020-06-05,0.0012747357039344996,-0.0012747357039344996,0.006559817459828407,normal
2020-06-08,0.007477655656096755,-0.007477655656096755,0.006611871378517954,normal
2020-06-09,-0.00718132111966401,0.00718132111966401,0.006689229468503346,normal
2020-06-10,0.021186889789480676,-0.021186889789480676,0.006990601529792014,stress
2020-06-11,0.0013044435526241484,-0.0013044435526241484,0.0069847537587983885,stress
2020-06-12,0.004045685819607976,-0.004045685819607976,0.006979057587641402,stress
2020-06-15,-0.009152720033228817,0.009152720033228817,0.007017238707328435,stress
2020-06-16,0.004124553443572848,-0.004124553443572848,0.007027320788043489,stress
2020-06-17,0.0030716388638434835,-0.0030716388638434835,0.007012520150526978,stress
2020-06-18,0.0021924636779731377,-0.0021924636779731377,0.0070093554552554255,stress
2020-06-19,0.0013328580445339977,-0.0013328580445339977,0.007007166088429548,stress
2020-06-22,0.00048477208146336607,-0.00048477208146336607,0.006965025838791247,normal
2020-06-23,-0.0007059901038653731,0.0007059901038653731,0.006960314517213826,normal
2020-06-24,0.003289293836395079,-0.003289293836395079,0.006907058597550424,normal
2020-06-25,0.0016051381032064433,-0.0016051381032064433,0.006907029615858629,normal
2020-06-26,-0.0010609085539313346,0.0010609085539313346,0.006895371070356436,normal
2020-06-29,0.00264848031409822,-0.00264848031409822,0.00689715327541035,normal
2020-06-30,0.0006996863946940215,-0.0006996863946940215,0.006857012868455864,normal
2020-07-01,-0.0037585746278312403,0.0037585746278312403,0.006881294002421628,normal
2020-07-02,0.00013543097604427817,-0.00013543097604427817,0.005912502888671018,normal
2020-07-03,-0.0008190337247333504,0.0008190337247333504,0.005904708848046955,normal
2020-07-06,0.000735094973137577,-0.000735094973137577,0.005903683482560628,normal
2020-07-07,-0.0023912449079269292,0.0023912449079269292,0.005867205989178342,normal
2020-07-08,0.0028624165362002682,-0.0028624165362002682,0.005867777708256065,normal
2020-07-09,-0.002190067757012126,0.002190067757012126,0.005880913361405263,normal
2020-07-10,0.001347891613751589,-0.001347891613751589,0.00586528151049442,normal
2020-07-13,0.006238123729070444,-0.006238123729070444,0.005905524155168901,normal
2020-07-14,-0.005259703299151241,0.005259703299151241,0.0058515697301489665,normal
2020-07-15,-0.007625588807169772,0.007625588807169772,0.005915119756549605,normal
2020-07-16,-0.0010590666794210138,0.0010590666794210138,0.005855088498750826,normal
2020-07-17,0.0004289173109503627,-0.0004289173109503627,0.005455870748105446,calm
2020-07-20,-0.0008480480336602615,0.0008480480336602615,0.0054529772653285355,calm
2020-07-21,0.0023175281168279016,-0.0023175281168279016,0.00538318790039105,calm
2020-07-22,-0.003406905741636064,0.003406905741636064,0.005389313945413555,calm
2020-07-23,0.004172738600668798,-0.004172738600668798,0.005400328845336644,calm
2020-07-24,-0.0003229296534258964,0.0003229296534258964,0.005321108848727192,calm
2020-07-27,-0.00037489898467386515,0.00037489898467386515,0.005230128221233515,calm
2020-07-28,0.0025667326105630432,-0.0025667326105630432,0.005231328792986305,calm
2020-07-29,0.0014004241551801454,-0.0014004241551801454,0.00523142206448002,calm
2020-07-30,0.0025329090078479175,-0.0025329090078479175,0.005211562686078342,calm
2020-07-31,-0.003450769824966452,0.003450769824966452,0.0052210699361408125,calm
2020-08-03,0.004279461895694439,-0.004279461895694439,0.00523567319710268,calm
2020-08-04,0.004795567263280719,-0.004795567263280719,0.005259157365031354,calm
2020-08-05,-0.0028009085739439652,0.0028009085739439652,0.005269497720690091,calm
2020-08-06,-0.00010942336958706577,0.00010942336958706577,0.005103874430231567,calm
2020-08-07,0.006605517228423052,-0.006605517228423052,0.004848874462400591,calm
2020-08-10,-0.0002799085505356191,0.0002799085505356191,0.004849733169425293,calm
2020-08-11,-0.01451085936175917,0.01451085936175917,0.004778000420069523,calm
2020-08-12,0.03601363446162598,-0.03601363446162598,0.006583021446388106,normal
2020-08-13,0.0007253011407403017,-0.0007253011407403017,0.0065797823245779385,normal
2020-08-14,-0.0005550963659520184,0.0005550963659520184,0.00657527168105729,normal
2020-08-17,0.005744621902638163,-0.005744621902638163,0.006583405732695889,normal
2020-08-18,-0.004241412404079265,0.004241412404079265,0.006612963733098126,normal
2020-08-19,0.009409963646146172,-0.009409963646146172,0.006685850588352307,normal
2020-08-20,-0.002523749386313805,0.002523749386313805,0.0066759209410707275,normal
2020-08-21,-0.001603220015315222,0.001603220015315222,0.006686407062251942,normal
2020-08-24,-0.005293719220185017,0.005293719220185017,0.00672652716511741,normal
2020-08-25,0.0025972315794866394,-0.0025972315794866394,0.006722858253607264,normal
2020-08-26,-0.001801331457442874,0.001801331457442874,0.006707413949523219,normal
2020-08-27,-0.007645860535357769,0.007645860535357769,0.006800549103863226,normal
2020-08-28,-4.34157506291313e-05,4.34157506291313e-05,0.00680170299986445,normal
2020-08-31,-0.0046306252837017775,0.0046306252837017775,0.006784528864324182,normal
2020-09-01,-0.0023603882486025424,0.0023603882486025424,0.006717169394820099,normal
2020-09-02,-0.005004320511453653,0.005004320511453653,0.006203525162909407,normal
2020-09-03,0.005889830633353101,-0.005889830633353101,0.006243000430426125,normal
2020-09-04,-0.003262780028032664,0.003262780028032664,0.006243437533564832,normal
2020-09-07,-0.0016745065297105808,0.0016745065297105808,0.006123968641725584,normal
2020-09-08,-0.0010725786812216004,0.0010725786812216004,0.006108239986183813,normal
2020-09-09,0.003114272182255541,-0.003114272182255541,0.006108559622046886,normal
2020-09-10,0.0018001952963393804,-0.0018001952963393804,0.006106808891780931,normal
2020-09-11,-0.00521137150622732,0.00521137150622732,0.006147891910693484,normal
2020-09-14,0.003859216702849511,-0.003859216702849511,0.006165247084017846,normal
2020-09-15,0.005660332019847001,-0.005660332019847001,0.006201756153086787,normal
2020-09-16,0.0063077329790492765,-0.0063077329790492765,0.006237416821108264,normal
2020-09-17,0.004335633580884793,-0.004335633580884793,0.006255637249819455,normal
2020-09-18,0.004023252136678853,-0.004023252136678853,0.006268090556140631,normal
2020-09-21,-0.0007168060452124862,0.0007168060452124862,0.0062646745931394954,normal
2020-09-22,0.0013238162498980456,-0.0013238162498980456,0.006265424352108383,normal
2020-09-23,0.003999948397339523,-0.003999948397339523,0.006254566556179904,normal
2020-09-24,0.00047876001773405945,-0.00047876001773405945,0.006254196266626099,normal
2020-09-25,0.0029168965484413795,-0.0029168965484413795,0.006257332634812943,normal
2020-09-28,0.0037544716622641993,-0.0037544716622641993,0.006269175527022354,normal
2020-09-29,8.190198850900936e-05,-8.190198850900936e-05,0.006255816649401538,normal
2020-09-30,-0.0019383862443203056,0.0019383862443203056,0.006260493888488738,normal
2020-10-01,0.0017555802658095272,-0.0017555802658095272,0.0062494617038837364,normal
2020-10-02,0.0008865576827891241,-0.0008865576827891241,0.006249119405920193,normal
2020-10-05,0.0004809642741838368,-0.0004809642741838368,0.006208895547491656,normal
2020-10-06,-0.004010637279009875,0.004010637279009875,0.006190491795752787,normal
2020-10-07,-0.003995583173756685,0.003995583173756685,0.00612448968397067,normal
2020-10-08,-0.007503942072577258,0.007503942072577258,0.00621395993957403,normal
2020-10-09,0.0004077808955814449,-0.0004077808955814449,0.006213977190824784,normal
2020-10-12,0.0019112562041505088,-0.0019112562041505088,0.006212405538848686,normal
2020-10-13,0.005058496340597445,-0.005058496340597445,0.006234067588461696,normal
2020-10-14,-0.0023772817388003856,0.0023772817388003856,0.006223674080275213,normal
2020-10-15,-0.006650435173244606,0.006650435173244606,0.006281614619585379,normal
2020-10-16,0.016014626089309016,-0.016014626089309016,0.006585647385779317,normal
2020-10-19,-0.0033283731732868557,0.0033283731732868557,0.006606481031263937,normal
2020-10-20,0.003091053798586059,-0.003091053798586059,0.006609111115533827,normal
2020-10-21,0.007102940722121206,-0.007102940722121206,0.006657580755704089,normal
2020-10-22,-0.009086052197573498,0.009086052197573498,0.006779297701469555,normal
2020-10-23,0.0030780842565311735,-0.0030780842565311735,0.006762630990340725,normal
2020-10-26,0.0036796107078044373,-0.0036796107078044373,0.006757973839984147,normal
2020-10-27,0.0014590247931108818,-0.0014590247931108818,0.0067388907302973824,normal
2020-10-28,0.0029597097594335742,-0.0029597097594335742,0.0067274224081699426,normal
2020-10-29,0.0007191733838548095,-0.0007191733838548095,0.006726127361209397,normal
2020-10-30,-0.0011157275490475914,0.0011157275490475914,0.006689504241721556,normal
2020-11-02,-0.000837068179326543,0.000837068179326543,0.006691419940562351,normal
2020-11-03,0.0011972854648241661,-0.0011972854648241661,0.006382628855664324,normal
2020-11-04,-0.005575861583260671,0.005575861583260671,0.00450357438711353,calm
2020-11-05,0.004102403891126959,-0.004102403891126959,0.004529212603509778,calm
2020-11-06,-0.005389781541598514,0.005389781541598514,0.004589442728599585,calm
2020-11-09,-0.009804283373567927,0.009804283373567927,0.004716245226517023,calm
2020-11-10,-0.008863968082970531,0.008863968082970531,0.004824535817942612,calm
2020-11-11,-0.0014408877239900223,0.0014408877239900223,0.004666701680607523,calm
2020-11-12,0.0020861457330719475,-0.0020861457330719475,0.004665384906562789,calm
2020-11-13,0.0024409356331898785,-0.0024409356331898785,0.0046725331851170514,calm
2020-11-16,0.010205794227260829,-0.010205794227260829,0.004803453934827868,calm
2020-11-17,-0.006792274569127592,0.006792274569127592,0.004877209354503424,calm
2020-11-18,-0.0027272564308379616,0.0027272564308379616,0.00488468188800214,calm
2020-11-19,0.0030182826617692108,-0.0030182826617692108,0.004792989477707059,calm
2020-11-20,-0.0009467762752565849,0.0009467762752565849,0.004795280527517267,calm
2020-11-23,0.0024506963132578568,-0.0024506963132578568,0.004761025526918984,calm
2020-11-24,0.004176419267248564,-0.004176419267248564,0.004773129312311772,calm
2020-11-25,0.00021170130680979782,-0.00021170130680979782,0.0047194572539476,calm
2020-11-26,0.002964051964231225,-0.002964051964231225,0.004678058237185959,calm
2020-11-27,0.004420037142055219,-0.004420037142055219,0.004679024927776023,calm
2020-11-30,-0.001887739484850737,0.001887739484850737,0.004680868508848083,calm
2020-12-01,0.0026470714172277866,-0.0026470714172277866,0.004682913720448507,calm
2020-12-02,0.007557652805989756,-0.007557652805989756,0.004756832290211209,calm
2020-12-03,0.029815381789477253,-0.029815381789477253,0.006059268531771637,normal
2020-12-04,-0.00043235719692482066,0.00043235719692482066,0.006004627462665013,normal
2020-12-07,0.0009132188503113864,-0.0009132188503113864,0.005995275249594331,normal
2020-12-08,-0.005673896611549782,0.005673896611549782,0.006032018862017903,normal
2020-12-09,0.00537778318827984,-0.00537778318827984,0.006019459246642739,normal
2020-12-10,-0.0019026974720329857,0.0019026974720329857,0.006015330473476737,normal
2020-12-11,-0.003241072638000486,0.003241072638000486,0.006025104087643158,normal
2020-12-14,-0.007993506660785075,0.007993506660785075,0.006128671508058633,normal
2020-12-15,0.0071342428204410726,-0.0071342428204410726,0.006184553065778806,normal
2020-12-16,-0.003058360056567909,0.003058360056567909,0.006189471927043759,normal
2020-12-17,-0.0007379677581015445,0.0007379677581015445,0.006192089647459247,normal
2020-12-18,0.0005141897369127396,-0.0005141897369127396,0.006184920247075111,normal
2020-12-21,0.00044676041664834157,-0.00044676041664834157,0.006171107450703231,normal
2020-12-22,0.00021157467399390145,-0.00021157467399390145,0.006170963118026159,normal
2020-12-23,-0.009692530155451178,0.009692530155451178,0.006303791229215136,normal
2020-12-24,0.0010003131364731226,-0.0010003131364731226,0.006301840629757625,normal
2020-12-25,-0.008307358369939125,0.008307358369939125,0.006401082942484918,normal
2020-12-28,0.0020736599182430595,-0.0020736599182430595,0.0064053241689242015,normal
2020-12-29,-0.0030133872989797474,0.0030133872989797474,0.006395275856648306,normal
2020-12-30,0.01005404813974766,-0.01005404813974766,0.00649176789751347,normal
2020-12-31,0.00021051731638458147,-0.00021051731638458147,0.006405669503665816,normal
2021-01-01,-0.0017091305730397288,0.0017091305730397288,0.006412929955687746,normal
2021-01-04,-0.003909400058569959,0.003909400058569959,0.0064371782248663625,normal
2021-01-05,0.0005098340096285599,-0.0005098340096285599,0.006409687598628002,normal
2021-01-06,-0.004360150414921114,0.004360150414921114,0.006429623128423106,normal
2021-01-07,0.0004745797249593648,-0.0004745797249593648,0.006362215771350792,normal
2021-01-08,-0.003496874800495187,0.003496874800495187,0.00604886325662455,normal
2021-01-11,0.007933795723782867,-0.007933795723782867,0.006111418330439813,normal
2021-01-12,-0.0007938736675754768,0.0007938736675754768,0.006103041633458258,normal
2021-01-13,-0.002298762695577386,0.002298762695577386,0.006046877382272329,normal
2021-01-14,-0.0009837777681734824,0.0009837777681734824,0.005925637381447779,normal
2021-01-15,-0.005921289499998041,0.005921289499998041,0.005968322531082154,normal
2021-01-18,-3.7350214366833956e-05,3.7350214366833956e-05,0.005950515304487514,normal
2021-01-19,-0.00022486824018090026,0.00022486824018090026,0.005947994647442746,normal
2021-01-20,-0.002163430217656004,0.002163430217656004,0.0059426898136647624,normal
2021-01-21,0.0021977321086706037,-0.0021977321086706037,0.0059488177492578835,normal
2021-01-22,-0.0023580157370030027,0.0023580157370030027,0.0059549852608689275,normal
2021-01-25,0.004341359601486567,-0.004341359601486567,0.0059801771096144075,normal
2021-01-26,-0.006189032407401028,0.006189032407401028,0.0060326348426616265,normal
2021-01-27,0.001656358938700708,-0.001656358938700708,0.005992279669601331,normal
2021-01-28,-0.0010864351719893782,0.0010864351719893782,0.005970646662414089,normal
2021-01-29,0.001290888859879727,-0.001290888859879727,0.005930714770918768,normal
2021-02-01,-0.0020273165480573663,0.0020273165480573663,0.005793885859757432,normal
2021-02-02,0.006305387025830148,-0.006305387025830148,0.005720642782503739,normal
2021-02-03,0.027384877741719903,-0.027384877741719903,0.00668509303435057,normal
2021-02-04,0.002212296162892924,-0.002212296162892924,0.006685470601237574,normal
2021-02-05,-0.003525832308661556,0.003525832308661556,0.0067075569888900965,normal
2021-02-08,0.0013997396868889462,-0.0013997396868889462,0.0065952271809394634,normal
2021-02-09,0.0072199961466278394,-0.0072199961466278394,0.006572630285401294,normal
2021-02-10,-0.024309448316750047,0.024309448316750047,0.007325169083330715,stress
2021-02-11,-0.005948889715206776,0.005948889715206776,0.007366300310671351,stress
2021-02-12,0.004634358299821931,-0.004634358299821931,0.0073836081360133254,stress
2021-02-15,-0.005318981289814415,0.005318981289814415,0.007417601251800554,stress
2021-02-16,0.007863654622513741,-0.007863654622513741,0.007464448584845812,stress
2021-02-17,0.001336327335125339,-0.001336327335125339,0.007465193579141488,stress
2021-02-18,0.002197462951182077,-0.002197462951182077,0.007461545485195251,stress
